Country Code,Indicator Name,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
ATG,"Enrolment in secondary education, both sexes (number)",,,7248.0,4996.0,6904.0,6430.0,6827.0,6927.0,5706.0,,,,,,,,,,,,,,5845.0,,,,,,,,5276.0,,,,,,,7838.0,8628.0,8557.0,8436.0,8449.0,8383.0,,8077.0,8048.0,
ATG,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.0,1170.0,1068.0,1792.0,,,,
ATG,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,2.200768802,2.858449577,3.480536838,4.0717165,5.300681138,6.482225737,8.899285515,12.5,17.22864878,24.26654372,27.0,30.0,34.0,38.0,42.0,47.0,52.0,58.0,63.4,67.78,70.0,73.0
ARG,"Enrolment in secondary education, both sexes (number)",976979.0,1011566.0,1061616.0,1125715.0,1197729.0,1243058.0,1283056.0,1288107.0,1293073.0,1296839.0,1326680.0,1366444.0,1425648.0,1466424.0,1635654.0,1800049.0,1848815.0,1897711.0,1974119.0,,2160410.0,2263263.0,,,2307821.0,,2594329.0,2463608.0,3201468.0,3665865.0,3829421.0,3904915.0,3905207.0,3902011.0,3919748.0,3884317.0,3872929.0,3897005.0,3963715.0,4106048.0,4213136.0,4279426.0,4346391.0,4406046.0,4450741.0,,
ARG,"Enrolment in tertiary education, all programmes, both sexes (number)",274634.0,321782.0,351287.0,423824.0,497727.0,596736.0,601395.0,536450.0,477725.0,498928.0,491473.0,527596.0,550556.0,580626.0,677535.0,846145.0,902882.0,958542.0,,,,1008231.0,,,1069617.0,,,,1526515.0,1600882.0,1766933.0,1918708.0,2026735.0,2101437.0,2116876.0,2082577.0,2202032.0,2208291.0,2287874.0,2387049.0,2520985.0,2660514.0,2726557.0,2768211.0,2869450.0,,
ARG,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,0.0029928740000000004,0.029527065,0.04370595099999999,0.08627708099999999,0.14195470400000001,0.280339882,0.83076668,3.284481956,7.038683086,9.780807285,10.88212438,11.91369655,16.03668411,17.72058337,20.927202100000002,25.94663294,28.11262348,34.0,45.0,51.0,55.8,59.9,64.7,68.04306411,70.15076431
ARM,"Enrolment in secondary education, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,394879.0,394701.0,402394.0,343096.0,,330577.0,334922.0,347474.0,351392.0,409423.0,393420.0,,,373693.0,369736.0,362542.0,345830.0,318606.0,313249.0,305765.0,255835.0,,252428.0,244543.0,240291.0,
ARM,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,,,,,,,,55871.0,,55700.0,58959.0,65300.0,69470.0,67019.0,58729.0,47203.0,45983.0,40326.0,54818.0,82776.0,89261.0,92914.0,90417.0,99761.0,104891.0,108750.0,115475.0,127499.0,135725.0,141407.0,146224.0,146125.0,141455.0,121265.0,115207.0,113090.0,107665.0,
ARM,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,0.009117014,0.052743122999999996,0.09457290199999999,0.111650935,0.128659478,0.970737757,1.300470022,1.631094667,1.960405046,4.575217225,4.899008571,5.252983352,5.631787777,6.021253397000001,6.21,15.3,25.0,32.0,37.5,41.9,54.62280586,59.10237771,62.0
ABW,"Enrolment in secondary education, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6159.0,6178.0,6428.0,6757.0,6869.0,6973.0,7116.0,7439.0,7853.0,7270.0,7439.0,7342.0,7378.0,8377.0,,,,
ABW,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.0,1578.0,1628.0,1592.0,1672.0,1704.0,2106.0,2094.0,2232.0,2242.0,2196.0,2330.0,2504.0,2621.0,1181.0,1235.0,1166.0,
ABW,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.768382663,,,4.5061790980000005,15.44282295,17.1,18.8,20.8,23.0,25.4,28.0,30.9,52.0,58.0,62.0,69.0,74.0,78.9,83.78,88.66122693,93.54245387
AUS,"Enrolment in secondary education, both sexes (number)",1136960.0,,,,,,,,,,,,,,,,,,,,,,,2029407.0,2003504.0,2182085.0,2280274.0,2367692.0,2433445.0,2491404.0,2589474.0,2499676.0,2513670.0,2568791.0,2492235.0,2496917.0,2186253.0,2189319.0,2222159.0,2255457.0,2282421.0,2328350.0,2377328.0,2384025.0,2371284.0,,
AUS,"Enrolment in tertiary education, all programmes, both sexes (number)",179664.0,193532.0,208149.0,223855.0,252972.0,274738.0,289701.0,300030.0,309783.0,317496.0,323716.0,334030.0,337953.0,349243.0,358498.0,370048.0,390706.0,393734.0,420845.0,441076.0,485075.0,534530.0,559365.0,922699.0,932969.0,964998.0,1002476.0,1041648.0,869172.0,845636.0,845132.0,868689.0,1012210.0,1005977.0,1002998.0,1024589.0,1040153.0,1083715.0,1117804.0,1199845.0,1276488.0,1324257.0,1364203.0,1390478.0,1453521.0,,
AUS,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.5850947120000001,1.097203891,1.768764913,1.9746110159999999,2.2321012540000003,2.759654513,3.27524987,16.36935838,30.81323944,40.783783899999996,46.75611561,52.68926643,,,,63.0,66.0,69.45,71.67,74.25,76.0,79.48769771,79.0,83.45349717,84.0,84.56051935,88.23865805
AUT,"Enrolment in secondary education, both sexes (number)",,775335.0,,,,,914475.0,,,,,937484.0,907378.0,893143.0,864510.0,850653.0,847188.0,818885.0,790819.0,764145.0,753964.0,746272.0,756385.0,768176.0,778006.0,786156.0,791453.0,793485.0,741558.0,747681.0,748659.0,749135.0,755581.0,764426.0,770391.0,781292.0,782981.0,777792.0,770792.0,762981.0,743709.0,723523.0,709910.0,706501.625,697388.4375,691071.25,
AUT,"Enrolment in tertiary education, all programmes, both sexes (number)",,59778.0,66401.0,73467.0,78787.0,84101.0,96736.0,104525.0,110948.0,118672.0,127746.0,136774.0,140720.0,146351.0,154126.0,165313.0,173215.0,179909.0,188192.0,192700.0,199845.0,205767.0,216529.0,221389.0,227444.0,233989.0,238981.0,240632.0,247498.0,252893.0,261229.0,264669.0,223735.0,229802.0,238522.0,244410.0,253139.0,260975.0,284791.0,308150.0,350187.0,361797.0,376498.0,422778.21875,421224.8125,425971.6875,
AUT,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.13036937699999998,0.259081553,0.642817619,0.76534273,1.393422968,1.890210524,6.909162352999999,9.533974317,15.42121932,23.0443171,33.73013295,39.18545018,36.56,42.7,54.28,58.0,63.6,69.37,72.87,73.45,75.17,78.73999309999999,80.02999392,80.6188,80.99582496,83.94014193,84.32333129
AZE,"Enrolment in secondary education, both sexes (number)",,,,,,,,,,,,1008831.0,,,,,930557.0,,,902723.0,867185.0,867386.0,880096.0,887952.0,873936.0,877809.0,805382.0,819625.0,,,,,,,,,,,,,,,,,,,
AZE,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,,,186024.0,,,,,182145.0,,177600.0,166400.0,160900.0,163901.0,168054.0,147909.0,128242.0,120870.0,118105.0,115116.0,,,,,,,,,181293.0,181937.0,180298.0,180276.0,180727.0,181057.0,184834.0,187590.0,195401.0,204152.0,
AZE,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,0.001431415,0.002055556,0.006354585,0.025187933,0.037485108999999996,0.09922894199999999,0.147757576,0.305564638,4.999713678,,,8.030375356,11.99217733,14.54,17.08,27.4,46.0,50.0,54.2,73.00000137,75.00001564,77.0,78.2
BHS,"Enrolment in secondary education, both sexes (number)",,21422.0,22536.0,23317.0,26351.0,29438.0,30610.0,,,,30224.0,28136.0,27731.0,27649.0,29496.0,27147.0,27604.0,29765.0,,,26835.0,26861.0,29559.0,29863.0,28532.0,28435.0,,27970.0,,26614.0,,,31713.0,,30857.0,32089.0,32709.0,34217.0,34399.0,34274.0,34406.0,,,,,,
BHS,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,5660.0,5554.0,5607.0,4396.0,4093.0,3963.0,3097.0,3620.0,3965.0,4531.0,4932.0,5305.0,,,,,,,3960.0,,,,,,,,,,,,,,,,,,,,,
BHS,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.960030721,1.746950698,1.3629539030000002,2.33559071,3.764557822,8.0,11.8,18.0,20.0,22.0,25.0,26.0,27.0,31.54,33.88,43.0,65.0,71.74820281,72.0,76.92,78.0,80.0
BHR,"Enrolment in secondary education, both sexes (number)",,13652.0,14432.0,15423.0,16832.0,18074.0,18617.0,19554.0,21485.0,22853.0,24233.0,26528.0,28710.0,33629.0,33476.0,35901.0,38577.0,39951.0,40540.0,41038.0,40238.0,47005.0,48600.0,51513.0,54193.0,56057.0,57222.0,57184.0,58547.0,58664.0,61058.0,62221.0,64439.0,67160.0,69638.0,71645.0,73767.0,,77928.0,79162.0,79919.0,81857.0,83141.0,88866.0,90092.0,92454.0,
BHR,"Enrolment in tertiary education, all programmes, both sexes (number)",,289.0,312.0,352.0,612.0,669.0,703.0,1226.0,1207.0,1069.0,1314.0,1908.0,2348.0,,,4235.0,4180.0,3333.0,4894.0,,,6868.0,7147.0,7763.0,7676.0,7701.0,8096.0,,,11048.0,,,,19079.0,,18841.0,18403.0,,,,,40175.0,40498.0,37094.0,38113.0,38901.0,
BHR,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.346205844,0.8432542190000001,1.6462992019999998,3.2182021510000003,4.720358118,6.1537325460000005,15.03863425,18.05072089,21.55494499,21.45868051,21.30373351,28.24395243,32.91,51.95,53.0,55.0,76.9999665,88.0,90.0000397,90.50313348,93.47830114,97.99998070000001
BGD,"Enrolment in secondary education, both sexes (number)",,,,2265469.0,,,2183413.0,2238186.0,,2349920.0,2659208.0,2407888.0,,2959437.0,3111267.0,3125219.0,3136454.0,3272858.0,3340120.0,3406520.0,3592995.0,,,,,,,,9133579.0,9912318.0,10329065.0,10690742.0,11024326.0,11051234.0,10354760.0,10109395.0,10250862.0,10444714.0,10036889.0,10907065.0,11334055.0,11542964.0,12187154.0,13314077.0,,14566771.0,
BGD,"Enrolment in tertiary education, all programmes, both sexes (number)",117603.0,,136113.0,140770.0,183833.0,,158604.0,181756.0,154496.0,232780.0,240181.0,244091.0,297930.0,386542.0,436615.0,461073.0,465552.0,415232.0,366355.0,370900.0,434309.0,,,,,,,,,709224.0,726701.0,878537.0,855339.0,877335.0,821364.0,911600.0,1053566.0,1145401.0,1294535.0,1582175.0,,2008337.0,2037118.0,,2068355.0,,
BGD,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.000751046,0.003684813,0.036170407,0.071039423,0.129807974,0.139920289,0.163877665,0.19903633399999998,0.241637326,1.0,1.8,2.5,3.1,3.7,4.5,5.0,6.63,13.9,14.4,18.246938
BRB,"Enrolment in secondary education, both sexes (number)",,27593.0,28353.0,28738.0,27585.0,29724.0,29025.0,28677.0,30021.0,29446.0,29816.0,28818.0,27787.0,27640.0,27715.0,28695.0,,,,25422.0,24004.0,,,,,,,,,21841.0,21016.0,20866.0,20872.0,20947.0,21300.0,21418.0,20855.0,20651.0,20337.0,19928.0,19497.0,19696.0,,,20603.0,,
BRB,"Enrolment in tertiary education, all programmes, both sexes (number)",,763.0,1028.0,1276.0,1417.0,,,,,,,4033.0,4938.0,,5133.0,5227.0,,,,4244.0,4242.0,6651.0,6888.0,6252.0,,,,,,6915.0,8074.0,7979.0,,,,,,11405.0,,14324.0,13232.0,12421.0,,,,,
BRB,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.007752238000000001,0.389464214,0.783428912,1.970249237,2.376247035,3.973678355,11.93645034,27.83632242,39.68962712,49.8,52.5,55.3,58.2,61.4,64.7,65.1,66.5,71.2,71.8,75.16,76.11,79.54939789
BLR,"Enrolment in secondary education, both sexes (number)",,809800.0,844640.0,871880.0,892797.0,889777.0,879169.0,858677.0,833331.0,808000.0,783900.0,756500.0,733900.0,720800.0,713700.0,713100.0,716200.0,720300.0,720700.0,720400.0,711700.0,968200.0,968200.0,970300.0,993900.0,1024600.0,1055200.0,1064700.0,973500.0,,,,,,,,,,880231.0,822899.0,762616.0,722508.0,693047.0,660837.0,648541.0,644153.0,
BLR,"Enrolment in tertiary education, all programmes, both sexes (number)",,286134.0,,,,,314603.0,,,,334881.0,342917.0,341600.0,344300.0,345100.0,346600.0,342400.0,337200.0,333400.0,330891.0,339523.0,335294.0,313500.0,312339.0,299640.0,292800.0,322985.0,328746.0,361033.0,387347.0,411861.0,437995.0,463544.0,488650.0,507360.0,528508.0,544328.0,556526.0,544434.0,554060.0,568772.0,584846.0,587958.0,562168.0,517578.0,477221.0,
BLR,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,0.000485951,0.0029212540000000003,0.029298294,0.049020891,0.073868897,0.494881245,1.860398126,4.300616022,8.950971315,,,,16.2,19.7,23.0,27.43,31.8,39.64889566,46.91,54.17,59.02,67.3,71.11304576
BEL,"Enrolment in secondary education, both sexes (number)",,723703.0,752093.0,769865.0,784654.0,788773.0,795203.0,811608.0,832600.0,840326.0,839002.0,835524.0,835177.0,818611.0,825108.0,827839.0,824997.0,812991.0,805647.0,794023.0,781488.0,769438.0,765672.0,1040586.0,1053445.0,1061790.0,1058998.0,,,1033484.0,1057536.0,1125256.0,1149329.0,1180028.0,805778.0,814539.0,821996.0,825293.0,817258.0,810411.0,805880.0,802659.0,793767.0,1206574.0,1210112.0,1217912.0,
BEL,"Enrolment in tertiary education, all programmes, both sexes (number)",,124857.0,127275.0,141002.0,148628.0,152129.0,,,187382.0,200136.0,198745.0,196153.0,213281.0,219591.0,226890.0,245762.0,247499.0,252236.0,254329.0,260608.0,271007.0,276248.0,,307130.0,322364.0,352630.0,358214.0,,,351788.0,355748.0,359265.0,366982.0,374532.0,386110.0,389547.0,394427.0,393687.0,401652.0,425219.0,445309.0,462419.0,477712.0,488488.0,495910.0,504745.0,
BEL,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.00100674,0.020072645,0.10004102699999999,0.19944605899999998,0.69599469,0.99166299,2.968411647,4.93808091,7.886622701,13.77221446,29.43169169,31.28839551,46.33,49.97,53.86,55.82,59.72,64.44,66.0,70.0,75.0,81.609996,80.71999055,82.1702,85.0,85.0529,86.5165
BLZ,"Enrolment in secondary education, both sexes (number)",,,,,,,,,,,12259.0,12248.0,12229.0,,,,14647.0,15505.0,,,,16550.0,,,19751.0,20226.0,,,,21659.0,23235.0,24395.0,,27880.0,29082.0,29185.0,30084.0,30475.0,31120.0,31721.0,32780.0,33614.0,35391.0,36778.0,37095.0,37856.0,
BLZ,"Enrolment in tertiary education, all programmes, both sexes (number)",,113.0,96.0,,110.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,3760.0,4394.0,4341.0,4319.0,4571.0,4931.0,5362.0,5775.0,6972.0,7008.0,7223.0,8280.0,8470.0,,8562.0,
BLZ,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.04539718,0.882807327,1.288582302,2.091516391,4.076740564,5.963835303,,5.684251214,,9.8,17.0,24.0,24.6,26.3,27.2,28.2,30.7,31.0,33.6,38.7,41.59,44.57574032
BEN,"Enrolment in secondary education, both sexes (number)",,17889.0,22132.0,27992.0,33397.0,40088.0,43123.0,47370.0,53519.0,59461.0,69982.0,89969.0,106908.0,126485.0,123884.0,120582.0,107172.0,102171.0,,,,,,,,,,,,213474.0,229228.0,256744.0,287292.0,312427.0,344890.0,,,,,,,723727.0,,868990.0,896763.0,963787.0,
BEN,"Enrolment in tertiary education, all programmes, both sexes (number)",,311.0,582.0,1088.0,1911.0,1900.0,2118.0,2893.0,3292.0,3013.0,3390.0,4822.0,5680.0,6369.0,6818.0,7305.0,9063.0,8870.0,8883.0,9759.0,9200.0,10873.0,10611.0,9964.0,10586.0,10986.0,11227.0,14055.0,,19094.0,22415.0,28075.0,34336.0,39406.0,41282.0,42197.0,50225.0,61780.0,62910.0,82402.0,114382.0,110181.0,123286.0,145464.0,,,
BEN,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0016930999999999997,0.024648796,0.047877304,0.154906741,0.22524785100000003,0.36341789,0.702945595,0.951327115,1.182540965,1.2710314390000002,1.537854346,1.79,1.85,2.24,3.13,4.148323066000001,4.5,4.9,6.0,11.25498791,11.99404791
BMU,"Enrolment in secondary education, both sexes (number)",,4268.0,4352.0,4732.0,4539.0,4700.0,4824.0,5393.0,5269.0,5261.0,5324.0,,,,,,,,,,,,,,,,,,,,,4566.0,4565.0,4660.0,4803.0,4756.0,4518.0,,,,4418.0,4320.0,4224.0,4175.0,4093.0,4040.0,
BMU,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,431.0,567.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,1208.0,1081.0,1092.0,1366.0,1269.0,1313.0,1278.0,1207.0,1108.0,973.0,
BMU,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,6.838163465,16.20246602,24.18925674,32.10375935,39.94758876,42.94986002,47.5096999,52.03159737,56.52201218,60.99086701,65.44706579,69.89965516,74.35059403,82.3,83.25,84.21,88.336,91.29930452,95.3,96.8,98.32360965,98.0
BTN,"Enrolment in secondary education, both sexes (number)",714.0,852.0,1059.0,,1788.0,,,1536.0,,,,,4408.0,5298.0,5872.0,6094.0,,,,,,,,,,,,,18334.0,21507.0,25241.0,29115.0,,,,42144.0,45109.0,49011.0,52098.0,56543.0,60036.0,62768.0,66072.0,68775.0,74227.0,,
BTN,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,140.0,264.0,322.0,,,288.0,,,,,,,,,,,,,,,,1479.0,,,,,,3553.0,3820.0,4190.0,5051.0,4926.0,5499.0,6863.0,7400.0,8543.0,,,
BTN,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.137571514,0.40094444700000004,0.8646285640000001,1.6758025840000002,2.436912399,3.1569841960000002,3.847106745,4.518317258,5.92,6.55,7.17,13.6,14.4,15.6,22.4,30.3,39.8,41.77264453
BOL,"Enrolment in secondary education, both sexes (number)",159580.0,173709.0,195664.0,205425.0,,251074.0,,,,,,,,,,,,,,,,,,,,,,,756213.0,829759.0,800107.0,846804.0,914919.0,961699.0,1010459.0,1038195.0,1043127.0,1052014.0,1059641.0,1054878.0,1058257.0,1059980.0,1078672.0,1112722.0,1131625.0,1153379.0,
BOL,"Enrolment in tertiary education, all programmes, both sexes (number)",35250.0,33137.0,31895.0,35165.0,44890.0,,,,,,,,,,,,,,,128800.0,,,,,,,188645.0,,228168.0,252706.0,278763.0,301984.0,311015.0,337914.0,346056.0,,,352554.0,,,,,,,,,
BOL,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.066807568,0.196081174,0.447839036,0.6264840620000001,0.981815187,1.442763585,2.120462534,3.117192947,3.508596401,4.439924601,5.227583957,6.200671255,10.49924432,12.5,16.8,22.4,30.0,35.34,36.99,34.6,35.56227065,39.6975146
BIH,"Enrolment in secondary education, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333304.0,338971.0,334355.0,322766.0,316241.0,313321.0,309015.0,297460.0,278071.0,
BIH,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57722.0,63425.0,64629.0,70671.0,77009.0,84422.0,91263.0,99557.0,104938.0,105488.0,105137.0,107537.0,107083.0,112607.0,111970.0,108475.0,
BIH,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.015125563,0.059425563,0.14367106,0.19437420000000002,1.08296075,1.2005269509999998,2.6482679140000003,3.9650368339999997,15.46897162,21.326701,25.12238569,27.92,34.66,37.74,42.75,47.77,52.78,57.79,60.8,65.06550279999999,69.33100561
BWA,"Enrolment in secondary education, both sexes (number)",5197.0,6210.0,7195.0,10629.0,12245.0,14286.0,16275.0,17896.0,18977.0,19538.0,20969.0,22962.0,,25010.0,30902.0,36144.0,39713.0,42952.0,44194.0,53849.0,61767.0,77998.0,80358.0,90658.0,91862.0,111134.0,,,153442.0,157804.0,163001.0,163354.0,166089.0,167919.0,171488.0,173027.0,176902.0,178314.0,168220.0,,,,,,,,
BWA,"Enrolment in tertiary education, all programmes, both sexes (number)",0.0,0.0,179.0,244.0,289.0,469.0,527.0,622.0,762.0,860.0,1078.0,1137.0,1317.0,1435.0,1693.0,1938.0,2378.0,2731.0,,,,5364.0,,6830.0,7728.0,7920.0,8850.0,,10247.0,11246.0,13088.0,14582.0,15641.0,18608.0,20011.0,19655.0,21738.0,22257.0,31129.0,47889.0,42366.0,37859.0,46613.0,57447.0,55128.0,60583.0,51573.0
BWA,Internet users (per 100 people),0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.064521041,0.15745423,0.30774685,0.602400929,1.122391474,2.902666622,3.430886787,3.385922351,3.345190174,3.3048892530000002,3.262554036,4.289932975,5.28,6.25,6.15,6.0,9.0,16.0,30.0,36.74474744,37.31205037,39.36299738
BRA,"Enrolment in secondary education, both sexes (number)",4086073.0,4562126.0,5598583.0,6058379.0,8012497.0,8614147.0,9403986.0,10102668.0,10521905.0,,,,,,,10454336.0,,,,,,,,,,,,,,,,,26789210.0,24592568.0,25155104.0,24863112.0,,23423870.0,23645668.0,23616942.0,23538716.0,23399408.0,23134072.0,24881382.0,24224944.0,23501784.0,
BRA,"Enrolment in tertiary education, all programmes, both sexes (number)",430473.0,569230.0,696215.0,785159.0,954674.0,1089808.0,1119849.0,1182411.0,1251116.0,1340662.0,1409243.0,1419426.0,1436287.0,1479397.0,,,1451191.0,1470555.0,1503560.0,1518904.0,1540080.0,1619310.0,1591176.0,1652333.0,1716263.0,,1868529.0,,2203599.0,2456961.0,2781328.0,3125745.0,3582105.0,3994422.0,4275027.0,4572297.0,,5272877.0,5958135.0,6115138.0,6552707.0,6929324.0,7241405.0,7541112.0,8072146.0,8285475.0,
BRA,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,0.003288171,0.012946262,0.025498253,0.037672709,0.105138168,0.450789179,0.786079155,1.477874959,2.038732184,2.8706851589999998,4.528494869,9.149425086,13.2075861,19.07367227,21.02274725,28.17838018,30.88,33.83,39.22,40.65,45.69,48.56,51.04,54.55100188,58.32795173,59.68274736
BRN,"Enrolment in secondary education, both sexes (number)",10974.0,11801.0,12765.0,13145.0,13704.0,14614.0,15946.0,16005.0,16410.0,16891.0,17441.0,17869.0,18734.0,19940.0,19904.0,20462.0,20295.0,,,,,25699.0,26836.0,28210.0,28851.0,,,,32663.0,34426.0,35209.0,36986.0,38692.0,40022.0,42167.0,43900.0,45887.0,46173.0,46826.0,48119.0,48724.0,49916.0,52396.0,51738.0,49009.0,47249.0,
BRN,"Enrolment in tertiary education, all programmes, both sexes (number)",,,,,,,,331.0,,436.0,,,,218.0,607.0,,601.0,945.0,,,,,1388.0,1454.0,1539.0,,,,2917.0,3705.0,3984.0,4479.0,4418.0,4546.0,4917.0,5023.0,5094.0,5284.0,5607.0,6107.0,5776.0,6626.0,8336.0,8797.0,11292.0,10866.0,
BRN,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.017080166,3.3033499269999997,4.831057905,6.284742844,7.671041206,8.996284533999999,12.91776908,15.32987986,19.59500322,29.71560414,36.46639195,42.18634916,44.68,46.0,49.0,53.0,56.0,60.27306504,64.5,68.77,71.2,75.0
BGR,"Enrolment in secondary education, both sexes (number)",,843894.0,845445.0,848718.0,854039.0,856582.0,809823.0,828214.0,809785.0,782951.0,782819.0,785615.0,792343.0,802465.0,809919.0,828736.0,887929.0,907595.0,930465.0,940260.0,910101.0,896343.0,864882.0,822109.0,778739.0,771800.0,756549.0,733362.0,711634.0,699957.0,696073.0,695474.0,693289.0,707251.0,704678.0,685640.0,662510.0,633343.0,593321.0,554835.0,531980.0,523355.0,503786.0,519569.0,518914.0,501398.0,
BGR,"Enrolment in tertiary education, all programmes, both sexes (number)",,99596.0,107296.0,117103.0,121798.0,127319.0,128593.0,129507.0,142644.0,117028.0,108308.0,101359.0,97785.0,95723.0,98612.0,104333.0,113795.0,125576.0,135852.0,150517.0,157861.0,188479.0,185914.0,195447.0,206179.0,223030.0,250336.0,262757.0,260487.0,270077.0,261321.0,247006.0,228394.0,230513.0,228468.0,237909.0,243464.0,258692.0,264463.0,274247.0,287086.0,285265.0,284995.0,283959.0,283294.0,278953.0,
BGR,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,0.002339042,0.019526669,0.11966554900000001,0.725251167,1.219813132,1.844965121,2.908154025,5.370923469,7.612297749,9.08,12.04,18.13,19.97,27.09,33.64,39.67,45.0,46.23,47.97999305,51.89998767,53.0615,55.49,56.6563,59.82554766
BFA,"Enrolment in secondary education, both sexes (number)",,10717.0,11179.0,12132.0,14416.0,15470.0,16227.0,18081.0,19319.0,21018.0,25113.0,27539.0,31398.0,32605.0,35966.0,43843.0,53565.0,62582.0,72207.0,84511.0,91022.0,98929.0,105542.0,115753.0,125191.0,,,,,173205.0,189689.0,199278.0,,236914.0,266538.0,295412.0,319749.0,352376.0,423543.0,467658.0,537988.0,604168.0,676337.0,762445.0,841886.0,965550.0,
BFA,"Enrolment in tertiary education, all programmes, both sexes (number)",,183.0,231.0,274.0,436.0,523.0,1067.0,986.0,1222.0,1286.0,1226.0,1644.0,2568.0,3086.0,3406.0,3845.0,4085.0,4381.0,4790.0,5491.0,5675.0,5425.0,7387.0,8813.0,8815.0,9452.0,9388.0,8911.0,,9878.0,,12322.0,15535.0,18200.0,,27942.0,30472.0,33459.0,41779.0,47587.0,51166.0,60998.0,68894.0,74276.0,,,94728.0
BFA,Internet users (per 100 people),,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.000960519,0.018686353,0.04542348400000001,0.061780293,0.077080169,0.157732465,0.200992598,0.373440303,0.400295285,0.469914489,0.632707564,0.75,0.92,1.13,2.4,3.0,3.7250349160000003,9.1,9.4,11.38764617,13.96
BDI,"Enrolment in secondary education, both sexes (number)",,8169.0,8678.0,7868.0,9926.0,12297.0,13623.0,13736.0,14891.0,15886.0,16410.0,19013.0,20398.0,19917.0,21424.0,23984.0,25939.0,29027.0,31045.0,34899.0,38194.0,44207.0,48398.0,55713.0,,,,,,,,113427.0,122469.0,129204.0,152251.0,171110.0,192296.0,209945.0,,288956.0,337577.0,381041.0,420117.0,490858.0,583308.0,664243.0,
BDI,"Enrolment in tertiary education, all programmes, both sexes (number)",,466.0,490.0,482.0,744.0,802.0,1002.0,,,1716.0,1784.0,1879.0,2068.0,,2411.0,2521.0,2783.0,2731.0,3266.0,3308.0,3172.0,3592.0,3830.0,4256.0,,,,,4415.0,5037.0,6132.0,6289.0,10546.0,,15706.0,16915.0,17953.0,19296.0,21856.0,24290.0,29269.0,28595.0,36766.0,44887.0,51225.0,,
